point_id,label,crown_idx,crown_id,offcrown,off_grid,terminal_absent_epochs,terminal_laundered,terminal_laundered_posterior,terminal_censored,laundered_crown_obs1,laundered_crown_obs0,laundered_crown_missing,raw_trajectory,viterbi_trajectory,posterior_trajectory,crown_obs,n_epochs_touched,impossible_triples_raw,impossible_triples_healed,impossible_triples_posterior,healed_to_canopy,healed_to_ignore
456,nochange,0,,1,0,0,0,0,0,0,0,0,..C.C.C.C.C.,,,,0,4,0,0,0,0
457,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
458,nochange,0,,1,0,0,0,0,0,0,0,0,CC..........,,,,0,0,0,0,0,0
459,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
46,nochange,107700,EDM_0107699,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
460,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
461,nochange,24474,EDM_0024473,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
462,nochange,0,,1,0,0,0,0,0,0,0,0,C.CC.......C,,,,0,1,0,0,0,0
463,nochange,165812,EDM_0165811,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCxCCCCCC,0,0,0,0,0,0
464,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.CCCC,,,,0,1,0,0,0,0
465,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.CCCC,,,,0,1,0,0,0,0
466,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
467,nochange,101605,EDM_0101604,0,0,0,0,0,0,0,0,0,.CCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,xCCCCCCCCCCC,1,0,0,0,1,0
468,nochange,97394,EDM_0097393,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
469,loss,0,,1,0,0,0,0,0,0,0,0,CCCCCC......,,,,0,0,0,0,0,0
47,nochange,104371,EDM_0104370,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
470,nochange,206163,EDM_0206162,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
471,nochange,205888,EDM_0205887,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
472,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
473,nochange,35067,EDM_0035066,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
474,nochange,109838,EDM_0109837,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
475,nochange,35033,EDM_0035032,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCx,0,0,0,0,0,0
477,nochange,26838,EDM_0026837,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
478,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
479,nochange,36393,EDM_0036392,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
48,nochange,110689,EDM_0110688,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
480,nochange,35380,EDM_0035379,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
481,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
482,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
483,nochange,93920,EDM_0093919,0,0,0,0,0,0,0,0,0,.CCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,.CCCCCCCCCCC,1,0,0,0,1,0
484,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.CCCC,,,,0,1,0,0,0,0
485,nochange,32167,EDM_0032166,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
486,nochange,48786,EDM_0048785,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
487,nochange,99227,EDM_0099226,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
488,nochange,162623,EDM_0162622,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
489,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
49,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.CCCC,,,,0,1,0,0,0,0
490,loss,0,,1,0,0,0,0,0,0,0,0,CCCCC.......,,,,0,0,0,0,0,0
491,nochange,1951,EDM_0001950,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
492,nochange,0,,1,0,0,0,0,0,0,0,0,....C.......,,,,0,0,0,0,0,0
493,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
494,nochange,0,,1,0,0,0,0,0,0,0,0,CCCC.CC.CCCC,,,,0,2,0,0,0,0
495,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.CCCC,,,,0,1,0,0,0,0
496,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
497,nochange,51407,EDM_0051406,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
498,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCC......,,,,0,0,0,0,0,0
499,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.CCCC,,,,0,1,0,0,0,0
5,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
50,nochange,59389,EDM_0059388,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
500,nochange,118494,EDM_0118493,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
501,nochange,162424,EDM_0162423,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
502,nochange,73639,EDM_0073638,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
503,nochange,0,,1,0,0,0,0,0,0,0,0,CCCC..C.C..C,,,,0,1,0,0,0,0
504,nochange,116686,EDM_0116685,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCxCCCCCCCC,0,0,0,0,0,0
505,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
506,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
507,loss,0,,1,0,0,0,0,0,0,0,0,CCCCCC......,,,,0,0,0,0,0,0
508,nochange,210440,EDM_0210439,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
509,nochange,53793,EDM_0053792,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
51,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
510,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
511,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
512,nochange,6286,EDM_0006285,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
513,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
514,nochange,95449,EDM_0095448,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
515,nochange,217343,EDM_0217342,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
516,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
517,nochange,68841,EDM_0068840,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
518,nochange,102712,EDM_0102711,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
519,loss,115155,EDM_0115154,0,0,3,3,3,0,0,3,0,CCCCC.CCC...,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCC.CCC...,4,1,0,0,4,0
52,nochange,109635,EDM_0109634,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
520,nochange,177241,EDM_0177240,0,0,0,0,0,0,0,0,0,CCCCCCCCC.CC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,1,1,0,0,1,0
521,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
522,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
523,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
524,nochange,0,,1,0,0,0,0,0,0,0,0,...C........,,,,0,0,0,0,0,0
525,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.CCCC,,,,0,1,0,0,0,0
526,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
527,nochange,26887,EDM_0026886,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
528,nochange,708,EDM_0000707,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
529,nochange,5349,EDM_0005348,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
53,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
530,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
531,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
532,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
533,nochange,67342,EDM_0067341,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
534,nochange,110307,EDM_0110306,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
535,nochange,137191,EDM_0137190,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
536,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
537,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
538,nochange,209189,EDM_0209188,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
539,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
54,nochange,158506,EDM_0158505,0,0,0,0,0,0,0,0,0,.CCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,1,0,0,0,1,0
540,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
541,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
542,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
543,nochange,109744,EDM_0109743,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
544,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
545,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
546,nochange,141167,EDM_0141166,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
547,nochange,152165,EDM_0152164,0,0,0,0,0,0,0,0,0,CCCC.CCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCxCCCCCCC,1,1,0,0,1,0
548,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
55,nochange,220301,EDM_0220300,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
550,nochange,0,,1,0,0,0,0,0,0,0,0,...........C,,,,0,0,0,0,0,0
551,nochange,23547,EDM_0023546,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
552,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
553,nochange,169837,EDM_0169836,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
554,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
555,nochange,216343,EDM_0216342,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
556,nochange,0,,1,0,0,0,0,0,0,0,0,CCC..C.C....,,,,0,1,0,0,0,0
557,nochange,17464,EDM_0017463,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
558,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
559,nochange,115492,EDM_0115491,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
56,nochange,0,,1,0,0,0,0,0,0,0,0,CC....C.CCCC,,,,0,1,0,0,0,0
561,nochange,173747,EDM_0173746,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
562,nochange,2301,EDM_0002300,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
563,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCC.CCCC,,,,0,1,0,0,0,0
564,nochange,0,,1,0,0,0,0,0,0,0,0,CCC.C.......,,,,0,1,0,0,0,0
565,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCC.CCCCCC,,,,0,1,0,0,0,0
566,nochange,97472,EDM_0097471,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
567,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
568,nochange,8120,EDM_0008119,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
569,nochange,110542,EDM_0110541,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCxC,0,0,0,0,0,0
57,nochange,115619,EDM_0115618,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
570,nochange,109589,EDM_0109588,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
571,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
572,nochange,0,,1,0,0,0,0,0,0,0,0,CCCC..C.CCCC,,,,0,1,0,0,0,0
573,nochange,113867,EDM_0113866,0,0,0,0,0,0,0,0,0,CCCCCCCCC.CC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,1,1,0,0,1,0
574,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
575,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
577,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
578,nochange,53285,EDM_0053284,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
579,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
58,nochange,57277,EDM_0057276,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
580,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
581,nochange,26895,EDM_0026894,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
582,nochange,18533,EDM_0018532,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
583,nochange,118550,EDM_0118549,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
584,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCC..C..C,,,,0,0,0,0,0,0
585,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCC.CCC.CC,,,,0,2,0,0,0,0
586,loss,0,,1,0,0,0,0,0,0,0,0,CCCCCC...C..,,,,0,0,0,0,0,0
587,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
588,nochange,74630,EDM_0074629,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
589,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
59,nochange,0,,1,0,0,0,0,0,0,0,0,......C.....,,,,0,0,0,0,0,0
590,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
591,nochange,176460,EDM_0176459,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
592,nochange,181877,EDM_0181876,0,0,0,0,0,0,0,0,0,CCC.C.CCC.CC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCxCCCCCCCC,3,3,0,0,3,0
593,loss,191217,EDM_0191216,0,0,4,4,4,0,0,4,0,CCCCCCCC....,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCC....,4,0,0,0,4,0
594,nochange,25787,EDM_0025786,0,0,1,1,1,0,1,0,0,CCCCCCCCCCC.,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,1,0,0,0,1,0
595,nochange,0,,1,0,0,0,0,0,0,0,0,........C...,,,,0,0,0,0,0,0
596,nochange,0,,1,0,0,0,0,0,0,0,0,CCC.C.C.CC.C,,,,0,4,0,0,0,0
597,nochange,31317,EDM_0031316,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
598,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
599,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
6,nochange,17091,EDM_0017090,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
60,nochange,113155,EDM_0113154,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
600,nochange,16263,EDM_0016262,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
601,nochange,219556,EDM_0219555,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
602,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
603,nochange,0,,1,0,0,0,0,0,0,0,0,...C........,,,,0,0,0,0,0,0
604,loss,55976,EDM_0055975,0,0,4,4,4,0,3,0,1,CCCCCCCC....,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCxC,4,0,0,0,4,0
605,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
606,nochange,0,,1,0,0,0,0,0,0,0,0,CCCC....C...,,,,0,0,0,0,0,0
607,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
608,nochange,0,,1,0,0,0,0,0,0,0,0,CCCC........,,,,0,0,0,0,0,0
609,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
61,nochange,67114,EDM_0067113,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
610,nochange,56258,EDM_0056257,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
611,nochange,0,,1,0,0,0,0,0,0,0,0,CCC.........,,,,0,0,0,0,0,0
612,nochange,2154,EDM_0002153,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
613,nochange,15962,EDM_0015961,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
615,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
616,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
617,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
618,nochange,137483,EDM_0137482,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
619,nochange,183782,EDM_0183781,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
62,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
620,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
621,nochange,219022,EDM_0219021,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
622,nochange,64906,EDM_0064905,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
623,nochange,67555,EDM_0067554,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
624,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
625,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
626,nochange,32641,EDM_0032640,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
627,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCC..C..C,,,,0,0,0,0,0,0
628,nochange,23486,EDM_0023485,0,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,CCCCCCCCCCCC,0,0,0,0,0,0
629,nochange,0,,1,0,0,0,0,0,0,0,0,....C.C.....,,,,0,1,0,0,0,0
63,nochange,0,,1,0,0,0,0,0,0,0,0,CCCCCCCCCCCC,,,,0,0,0,0,0,0
630,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
631,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
632,nochange,0,,1,0,0,0,0,0,0,0,0,............,,,,0,0,0,0,0,0
633,nochange,0,,1,0,0,0,0,0,0,0,0,...C.CC.....,,,,0,1,0,0,0,0
