crown_id,diameter_m,raw_states,healed_states,valid_from,valid_to,class,confidence,epochs_healed
35579,8.93,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35580,9.5,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35581,9.4,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35582,7.7,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35583,11.01,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35584,9.07,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35585,8.14,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35586,14.01,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35587,15.85,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35588,14.22,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35589,15.75,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35590,9.25,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35591,5.4,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35592,7.89,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35593,9.66,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35594,12.82,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35595,7.35,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35596,13.72,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35597,13.82,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35598,13.48,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35599,9.55,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35600,6.4,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35601,6.44,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35602,14.6,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35603,10.15,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35604,8.35,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35605,7.05,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35606,11.82,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35607,13.0,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35608,9.03,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35609,12.51,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35610,7.91,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35611,8.82,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35612,15.75,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35613,12.04,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35614,10.16,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35615,8.76,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35616,8.16,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35617,9.91,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35618,12.12,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35619,15.32,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35620,8.17,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35621,5.72,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35622,15.06,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35623,19.83,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35624,9.31,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35625,8.44,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35626,14.85,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35627,8.71,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35628,16.63,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35629,17.46,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35630,21.49,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35631,16.27,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35632,5.62,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35633,13.04,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35634,9.2,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35635,7.53,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35636,11.17,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35637,15.63,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35639,6.77,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35640,11.69,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35641,11.65,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35642,8.69,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35643,7.33,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35644,11.87,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35645,16.29,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35646,4.57,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35647,6.15,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35648,11.89,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35649,13.42,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35650,12.78,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35651,10.58,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35652,16.0,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35653,15.87,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35654,12.25,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35655,7.27,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35656,6.1,PPPPPPPA,PPPPPPPA,2009,2021,LOST,TERMINAL,
35657,7.94,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35658,7.26,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35659,10.52,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35660,6.51,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35661,17.39,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35662,19.3,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35663,6.86,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35664,9.85,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35665,6.71,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35666,9.06,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35667,12.75,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35668,2.8,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35669,11.37,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35670,8.38,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35671,5.61,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35672,5.55,PPP?PAPP,PPPPPAPP,2009,2024,FLICKERING,HEALED,2015
35673,7.21,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35674,9.07,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35675,3.87,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35676,8.41,PPP?PPPP,PPPPPPPP,2009,2024,PERSISTENT,HEALED,2015
35677,13.65,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35678,12.97,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35679,9.36,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35680,13.12,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35681,11.97,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35682,19.13,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35683,4.46,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35684,9.17,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35685,14.05,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35686,9.04,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35687,12.74,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35688,9.39,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35689,11.47,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35690,14.21,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35691,12.54,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35692,8.85,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35693,10.24,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35694,6.21,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35695,8.35,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35696,9.05,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35697,7.04,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35698,11.48,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35699,9.46,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35700,9.52,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35701,12.01,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35702,13.27,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35703,14.79,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35704,9.75,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35705,13.07,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35706,11.24,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35707,9.1,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35708,8.83,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35709,10.27,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35710,5.63,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35711,11.73,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35712,8.8,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35713,8.24,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35714,10.19,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35715,6.92,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35716,13.02,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35717,10.52,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35718,13.74,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35719,12.67,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35720,7.67,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35721,11.66,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35722,11.84,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35723,6.71,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35724,16.54,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35725,18.55,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35726,6.8,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35727,12.98,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35728,10.36,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35729,7.81,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35730,11.72,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35731,9.11,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35732,11.62,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35733,10.16,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35735,8.93,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35736,15.05,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35737,10.97,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35738,8.21,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35739,5.33,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35740,9.69,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35741,6.54,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35742,8.66,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35743,12.25,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35744,8.54,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35745,10.38,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35746,7.87,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35747,6.18,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35748,5.63,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35749,12.61,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35750,6.72,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35751,8.34,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35752,18.4,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35753,6.64,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35754,15.33,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35755,8.63,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35756,17.49,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35757,11.02,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35758,12.38,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35759,20.83,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35760,10.85,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35761,4.98,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35762,13.44,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35763,12.34,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35764,16.78,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35765,11.33,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35766,2.5,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35767,8.94,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35768,12.83,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35769,10.18,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35770,7.09,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35771,3.84,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35772,11.4,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35773,7.75,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35774,8.92,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35775,7.2,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35776,9.76,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35777,7.22,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35778,14.06,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35779,4.37,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35780,8.55,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35781,12.51,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35782,8.78,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35783,5.73,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35784,7.84,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35785,10.46,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35786,9.16,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35787,8.54,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35788,13.7,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35789,9.25,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35790,9.67,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35791,10.69,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35792,10.52,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35793,7.11,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35794,10.12,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35795,10.26,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35796,7.95,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35797,6.53,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35798,9.1,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35799,9.68,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35800,13.44,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35801,6.52,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35802,6.26,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35803,8.44,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35804,9.56,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35805,10.68,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35806,14.98,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35807,7.52,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35808,9.89,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35809,7.48,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35810,11.12,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35811,4.93,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35812,8.15,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35813,9.5,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35814,13.1,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35815,18.42,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35816,10.86,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35817,10.93,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35818,8.86,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35819,9.97,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35820,9.33,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35821,7.19,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35822,10.86,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35823,9.21,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35824,8.45,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35825,12.21,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35826,10.35,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35827,10.19,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35828,13.57,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35829,11.86,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35830,8.06,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35831,9.78,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35832,16.82,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35833,6.36,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35834,12.08,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35835,8.1,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35836,2.69,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35837,12.72,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35838,7.16,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35839,13.21,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35840,12.63,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35841,12.53,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35842,11.45,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35843,16.16,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35844,15.08,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35845,8.37,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35846,10.78,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35847,10.04,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35848,9.69,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35849,18.93,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35850,10.02,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35851,7.6,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35852,12.38,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35853,6.58,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35854,6.41,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35855,14.84,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35856,5.5,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35857,13.8,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35858,8.43,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35859,5.29,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35860,5.99,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35861,12.15,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35862,18.52,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35863,14.71,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35864,6.76,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35865,15.99,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35866,14.12,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35867,13.6,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35868,12.5,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35869,14.0,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35870,11.75,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35871,12.73,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35872,13.64,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35873,13.95,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35874,14.06,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35875,13.43,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35876,7.51,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35877,12.42,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35878,11.92,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35879,8.36,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35880,7.77,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35881,8.72,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35882,5.5,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35883,9.14,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35884,11.83,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35885,17.77,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35886,5.98,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35887,11.77,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35888,12.24,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35889,13.54,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35890,10.8,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35891,5.25,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35892,17.12,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35893,9.86,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35894,13.29,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35895,8.23,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35896,4.61,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
35897,10.2,PPPPPPPP,PPPPPPPP,2009,2024,PERSISTENT,RAW,
