run_id,ts_utc,date,step,run_tag,years,engine_version,git_sha,git_dirty,git_branch,gpu,gpu_mem_gb,arch,encoder,epoch,seed,split_seed,honest_val_split,imagery,gsd_cm,label_source,label_source_size,add_canopy_mask,force_citywide,tileset_id,join_basis,env_sha,n_packages,python,argv,in_run_registry
20260906T025334Z_2017k_of_2017k_inference,20260906T025334Z,2026-09-06,inference,of_2017k,2017k,v048,ab0b4449c481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2017_king_rgb.tif,10.0,edmonds_canopy_mask_2020.tif,287816390,,true,a36d6772e88b,inferred_current,42404542a04a,706,3.13.15,--year 2017k --step inference --infer-batch 32 --run-tag of_2017k --force-citywide --no-hillshade,1
20260906T031357Z_2017k_of_2017k_postproc,20260906T031357Z,2026-09-06,postproc,of_2017k,2017k,v048,ab0b4449c481,false,work/20260824-sectors,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2017_king_rgb.tif,10.0,edmonds_canopy_mask_2020.tif,,,true,a36d6772e88b,inferred_current,42404542a04a,706,3.13.15,--year 2017k --step postproc --infer-batch 32 --run-tag of_2017k --force-citywide --no-hillshade,1
20260906T074632Z_2009_trend8_2009_postproc,20260906T074632Z,2026-09-06,postproc,trend8_2009,2009,v048,e6362e1b8498,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2009_king_rgb.tif,20.1,edmonds_canopy_mask_2020.tif,287816390,,true,7885febe1bdc,inferred_current,9272f2a87905,643,3.13.15,--year 2009 --step postproc --run-tag trend8_2009 --force-citywide --infer-thresh 0.330708,1
20260906T074714Z_2009_trend8_2009_postproc,20260906T074714Z,2026-09-06,postproc,trend8_2009,2009,v048,e6362e1b8498,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2009_king_rgb.tif,20.1,edmonds_canopy_mask_2020.tif,287816390,,true,7885febe1bdc,inferred_current,9272f2a87905,643,3.13.15,--year 2009 --step postproc --run-tag trend8_2009 --force-citywide --infer-thresh 0.330708,1
20260906T084702Z_2009_trend8_2009_postproc,20260906T084702Z,2026-09-06,postproc,trend8_2009,2009,v048,48ae3fdbe74b,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2009_king_rgb.tif,20.1,edmonds_canopy_mask_2020.tif,287816390,,true,7885febe1bdc,inferred_current,4487fa027ba9,643,3.13.15,--year 2009 --step postproc --run-tag trend8_2009 --force-citywide --infer-thresh 0.330708,1
20260906T085451Z_2011s_trend8_2011s_postproc,20260906T085451Z,2026-09-06,postproc,trend8_2011s,2011s,v048,48ae3fdbe74b,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2011_snoh_1ft_rgb.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,,true,10d6558ee4ef,inferred_current,4487fa027ba9,643,3.13.15,--year 2011s --step postproc --run-tag trend8_2011s --force-citywide --infer-thresh 0.149606,1
20260906T085854Z_2013_trend8_2013_postproc,20260906T085854Z,2026-09-06,postproc,trend8_2013,2013,v048,48ae3fdbe74b,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2013_king_rgb.tif,10.0,edmonds_canopy_mask_2020.tif,287816390,,true,cd31e23d8060,inferred_current,4487fa027ba9,643,3.13.15,--year 2013 --step postproc --run-tag trend8_2013 --force-citywide --infer-thresh 0.145669,1
20260906T092442Z_2015_trend8_2015_postproc,20260906T092442Z,2026-09-06,postproc,trend8_2015,2015,v048,48ae3fdbe74b,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2015_king_rgb.tif,10.0,edmonds_canopy_mask_2020.tif,287816390,,true,4bb6c625c5e8,inferred_current,4487fa027ba9,643,3.13.15,--year 2015 --step postproc --run-tag trend8_2015 --force-citywide --infer-thresh 0.149606,1
20260906T095250Z_2016_trend8_2016_postproc,20260906T095250Z,2026-09-06,postproc,trend8_2016,2016,v048,48ae3fdbe74b,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2016_snoh_1ft_rgbi.tif,30.5,edmonds_canopy_mask_2020.tif,287816390,,true,892f6c92c07a,inferred_current,4487fa027ba9,643,3.13.15,--year 2016 --step postproc --run-tag trend8_2016 --force-citywide --infer-thresh 0.169291,1
20260906T095653Z_2019_trend8_2019_postproc,20260906T095653Z,2026-09-06,postproc,trend8_2019,2019,v048,48ae3fdbe74b,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2019_king_rgb.tif,10.0,edmonds_canopy_mask_2020.tif,287816390,,true,c1dddc82af1f,inferred_current,4487fa027ba9,643,3.13.15,--year 2019 --step postproc --run-tag trend8_2019 --force-citywide --infer-thresh 0.110236,1
20260906T102548Z_2021_trend8_2021_postproc,20260906T102548Z,2026-09-06,postproc,trend8_2021,2021,v048,48ae3fdbe74b,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2021_king_rgb.tif,10.0,edmonds_canopy_mask_2020.tif,287816390,,true,e45a392d75b2,inferred_current,4487fa027ba9,643,3.13.15,--year 2021 --step postproc --run-tag trend8_2021 --force-citywide --infer-thresh 0.102362,1
20260906T104956Z_2024_trend8_2024_postproc,20260906T104956Z,2026-09-06,postproc,trend8_2024,2024,v048,48ae3fdbe74b,false,work/20260824-sectors,,,unet,resnet101,3,42,42,false,2024_coe_rgb.tif,5.0,edmonds_canopy_mask_2020.tif,287816390,,true,3dbae57010df,inferred_current,4487fa027ba9,643,3.13.15,--year 2024 --step postproc --run-tag trend8_2024 --force-citywide --infer-thresh 0.055118,1
20260907T215207Z_2017k_spd_2017k_labels,20260907T215207Z,2026-09-07,labels,spd_2017k,2017k,v048,3131741ed7a6,false,work/20260906-healing-tool,,,unet,resnet101,3,42,42,false,2017_king_rgb.tif,10.0,edmonds_canopy_mask_2020.tif,287816390,,true,a36d6772e88b,inferred_current,98c93adaa919,643,3.13.15,--year 2017k --step labels --infer-batch 32 --run-tag spd_2017k --force-citywide --no-hillshade,1
20260907T215851Z_2017k_spd_2017k_tile,20260907T215851Z,2026-09-07,tile,spd_2017k,2017k,v048,3131741ed7a6,false,work/20260906-healing-tool,,,unet,resnet101,3,42,42,false,2017_king_rgb.tif,10.0,edmonds_canopy_mask_2020.tif,287816390,,true,a36d6772e88b,manifest,98c93adaa919,643,3.13.15,--year 2017k --step tile --infer-batch 32 --run-tag spd_2017k --force-citywide --no-hillshade,1
20260907T224440Z_2017k_spd_2017k_train,20260907T224440Z,2026-09-07,train,spd_2017k,2017k,v048,20ddaea24112,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2017_king_rgb.tif,10.0,edmonds_canopy_mask_2020.tif,287816390,,true,a36d6772e88b,manifest,766e7fb05cd1,705,3.13.15,--year 2017k --step train --infer-batch 32 --run-tag spd_2017k --force-citywide --no-hillshade,1
20260907T232559Z_2017k_spd_2017k_evaluate,20260907T232559Z,2026-09-07,evaluate,spd_2017k,2017k,v048,20ddaea24112,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2017_king_rgb.tif,10.0,edmonds_canopy_mask_2020.tif,287816390,,true,a36d6772e88b,manifest,cdb5049aabb1,706,3.13.15,--year 2017k --step evaluate --infer-batch 32 --run-tag spd_2017k --force-citywide --no-hillshade,1
20260907T232903Z_2017k_spd_2017k_inference,20260907T232903Z,2026-09-07,inference,spd_2017k,2017k,v048,20ddaea24112,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2017_king_rgb.tif,10.0,edmonds_canopy_mask_2020.tif,287816390,,true,a36d6772e88b,manifest,cdb5049aabb1,706,3.13.15,--year 2017k --step inference --infer-batch 32 --run-tag spd_2017k --force-citywide --no-hillshade,0
20260907T235948Z_2017k_spd_2017k_postproc,20260907T235948Z,2026-09-07,postproc,spd_2017k,2017k,v048,3f60b0f0eb7b,false,work/20260906-healing-tool,,,unet,resnet101,3,42,42,false,2017_king_rgb.tif,10.0,edmonds_canopy_mask_2020.tif,287816390,,true,a36d6772e88b,manifest,986bb04a6e7a,644,3.13.15,--year 2017k --step postproc --infer-batch 32 --run-tag spd_2017k --force-citywide --no-hillshade,1
20260908T020238Z_2017k_spdv_2017k_labels,20260908T020238Z,2026-09-08,labels,spdv_2017k,2017k,v048,961abb0de2c9,false,work/20260906-healing-tool,,,unet,resnet101,3,42,42,false,2017_king_rgb.tif,10.0,edmonds_canopy_mask_2020.tif,287816390,,true,a36d6772e88b,inferred_current,029a10bd55b5,644,3.13.15,--year 2017k --step labels --infer-batch 32 --run-tag spdv_2017k --force-citywide --no-hillshade,1
20260908T021256Z_2017k_spdv_2017k_tile,20260908T021256Z,2026-09-08,tile,spdv_2017k,2017k,v048,961abb0de2c9,false,work/20260906-healing-tool,,,unet,resnet101,3,42,42,false,2017_king_rgb.tif,10.0,edmonds_canopy_mask_2020.tif,287816390,,true,a36d6772e88b,manifest,029a10bd55b5,644,3.13.15,--year 2017k --step tile --infer-batch 32 --run-tag spdv_2017k --force-citywide --no-hillshade,1
20260908T031159Z_2017k_spdv_2017k_train,20260908T031159Z,2026-09-08,train,spdv_2017k,2017k,v048,6276207d4a91,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2017_king_rgb.tif,10.0,edmonds_canopy_mask_2020.tif,287816390,,true,a36d6772e88b,manifest,9f89bf008813,706,3.13.15,--year 2017k --step train --infer-batch 32 --run-tag spdv_2017k --force-citywide --no-hillshade,1
20260908T063156Z_2017_heal_2017_labels,20260908T063156Z,2026-09-08,labels,heal_2017,2017,v048,26aef25a17c7,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2017_coe_rgb.tif,5.0,edmonds_canopy_mask_2020.tif,287816390,,true,e955bb67a335,inferred_current,630e283e129b,706,3.13.15,--year 2017 --step labels --infer-batch 32 --run-tag heal_2017 --force-citywide --no-hillshade,1
20260908T063348Z_2017_heal_2017_tile,20260908T063348Z,2026-09-08,tile,heal_2017,2017,v048,26aef25a17c7,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2017_coe_rgb.tif,5.0,edmonds_canopy_mask_2020.tif,287816390,,true,e955bb67a335,manifest,630e283e129b,706,3.13.15,--year 2017 --step tile --infer-batch 32 --run-tag heal_2017 --force-citywide --no-hillshade,1
20260908T074954Z_2017_heal_2017_train,20260908T074954Z,2026-09-08,train,heal_2017,2017,v048,26aef25a17c7,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2017_coe_rgb.tif,5.0,edmonds_canopy_mask_2020.tif,287816390,,true,e955bb67a335,manifest,630e283e129b,706,3.13.15,--year 2017 --step train --infer-batch 32 --run-tag heal_2017 --force-citywide --no-hillshade,1
20260908T082855Z_2017_heal_2017_evaluate,20260908T082855Z,2026-09-08,evaluate,heal_2017,2017,v048,26aef25a17c7,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2017_coe_rgb.tif,5.0,edmonds_canopy_mask_2020.tif,287816390,,true,e955bb67a335,manifest,630e283e129b,706,3.13.15,--year 2017 --step evaluate --infer-batch 32 --run-tag heal_2017 --force-citywide --no-hillshade,1
20260908T083342Z_2017_heal_2017_inference,20260908T083342Z,2026-09-08,inference,heal_2017,2017,v048,26aef25a17c7,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2017_coe_rgb.tif,5.0,edmonds_canopy_mask_2020.tif,287816390,,true,e955bb67a335,inferred_current,630e283e129b,706,3.13.15,--year 2017 --step inference --infer-batch 32 --run-tag heal_2017 --force-citywide --no-hillshade,0
20260908T135549Z_2017_heal_2017_inference,20260908T135549Z,2026-09-08,inference,heal_2017,2017,v048,52e21f35dd2b,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2017_coe_rgb.tif,5.0,edmonds_canopy_mask_2020.tif,287816390,,true,e955bb67a335,manifest,d5e0e08cd063,706,3.13.15,--year 2017 --step inference --infer-batch 32 --run-tag heal_2017 --force-citywide --no-hillshade,1
20260908T150904Z_2017_heal_2017_postproc,20260908T150904Z,2026-09-08,postproc,heal_2017,2017,v048,52e21f35dd2b,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2017_coe_rgb.tif,5.0,edmonds_canopy_mask_2020.tif,287816390,,true,e955bb67a335,manifest,d5e0e08cd063,706,3.13.15,--year 2017 --step postproc --infer-batch 32 --run-tag heal_2017 --force-citywide --no-hillshade,1
20260908T153752Z_2020_heal_2020_labels,20260908T153752Z,2026-09-08,labels,heal_2020,2020,v048,46932ae369eb,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2020_coe_rgb.tif,5.0,edmonds_canopy_mask_2020.tif,287816390,,true,0d4456027a30,inferred_current,b96c625d508a,706,3.13.15,--year 2020 --step labels --infer-batch 32 --run-tag heal_2020 --force-citywide --no-hillshade,1
20260908T153847Z_2020_heal_2020_tile,20260908T153847Z,2026-09-08,tile,heal_2020,2020,v048,46932ae369eb,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2020_coe_rgb.tif,5.0,edmonds_canopy_mask_2020.tif,287816390,,true,0d4456027a30,manifest,b96c625d508a,706,3.13.15,--year 2020 --step tile --infer-batch 32 --run-tag heal_2020 --force-citywide --no-hillshade,1
20260908T162139Z_2023_heal_2023_labels,20260908T162139Z,2026-09-08,labels,heal_2023,2023,v048,d51c94086f8d,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2023_king_rgb.tif,10.0,edmonds_canopy_mask_2020.tif,287816390,,true,a105c1937d57,inferred_current,a424314f4a5d,706,3.13.15,--year 2023 --step labels --infer-batch 32 --run-tag heal_2023 --force-citywide --no-hillshade,1
20260908T162149Z_2023_heal_2023_tile,20260908T162149Z,2026-09-08,tile,heal_2023,2023,v048,d51c94086f8d,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2023_king_rgb.tif,10.0,edmonds_canopy_mask_2020.tif,287816390,,true,a105c1937d57,manifest,a424314f4a5d,706,3.13.15,--year 2023 --step tile --infer-batch 32 --run-tag heal_2023 --force-citywide --no-hillshade,1
20260908T163743Z_2020_heal_2020_train,20260908T163743Z,2026-09-08,train,heal_2020,2020,v048,46932ae369eb,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2020_coe_rgb.tif,5.0,edmonds_canopy_mask_2020.tif,287816390,,true,0d4456027a30,manifest,b96c625d508a,706,3.13.15,--year 2020 --step train --infer-batch 32 --run-tag heal_2020 --force-citywide --no-hillshade,1
20260908T165159Z_2023_heal_2023_train,20260908T165159Z,2026-09-08,train,heal_2023,2023,v048,d51c94086f8d,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2023_king_rgb.tif,10.0,edmonds_canopy_mask_2020.tif,287816390,,true,a105c1937d57,manifest,a424314f4a5d,706,3.13.15,--year 2023 --step train --infer-batch 32 --run-tag heal_2023 --force-citywide --no-hillshade,1
20260908T171707Z_2020_heal_2020_evaluate,20260908T171707Z,2026-09-08,evaluate,heal_2020,2020,v048,46932ae369eb,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2020_coe_rgb.tif,5.0,edmonds_canopy_mask_2020.tif,287816390,,true,0d4456027a30,manifest,b96c625d508a,706,3.13.15,--year 2020 --step evaluate --infer-batch 32 --run-tag heal_2020 --force-citywide --no-hillshade,1
20260908T171942Z_2020_heal_2020_inference,20260908T171942Z,2026-09-08,inference,heal_2020,2020,v048,46932ae369eb,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2020_coe_rgb.tif,5.0,edmonds_canopy_mask_2020.tif,287816390,,true,0d4456027a30,manifest,b96c625d508a,706,3.13.15,--year 2020 --step inference --infer-batch 32 --run-tag heal_2020 --force-citywide --no-hillshade,0
20260908T172658Z_2023_heal_2023_evaluate,20260908T172658Z,2026-09-08,evaluate,heal_2023,2023,v048,d51c94086f8d,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2023_king_rgb.tif,10.0,edmonds_canopy_mask_2020.tif,287816390,,true,a105c1937d57,manifest,a424314f4a5d,706,3.13.15,--year 2023 --step evaluate --infer-batch 32 --run-tag heal_2023 --force-citywide --no-hillshade,1
20260908T172958Z_2023_heal_2023_inference,20260908T172958Z,2026-09-08,inference,heal_2023,2023,v048,d51c94086f8d,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2023_king_rgb.tif,10.0,edmonds_canopy_mask_2020.tif,287816390,,true,a105c1937d57,manifest,a424314f4a5d,706,3.13.15,--year 2023 --step inference --infer-batch 32 --run-tag heal_2023 --force-citywide --no-hillshade,0
20260908T174731Z_2023_heal_2023_postproc,20260908T174731Z,2026-09-08,postproc,heal_2023,2023,v048,d51c94086f8d,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2023_king_rgb.tif,10.0,edmonds_canopy_mask_2020.tif,287816390,,true,a105c1937d57,manifest,a424314f4a5d,706,3.13.15,--year 2023 --step postproc --infer-batch 32 --run-tag heal_2023 --force-citywide --no-hillshade,1
20260908T182058Z_2020_heal_2020_postproc,20260908T182058Z,2026-09-08,postproc,heal_2020,2020,v048,46932ae369eb,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet101,3,42,42,false,2020_coe_rgb.tif,5.0,edmonds_canopy_mask_2020.tif,287816390,,true,0d4456027a30,manifest,b96c625d508a,706,3.13.15,--year 2020 --step postproc --infer-batch 32 --run-tag heal_2020 --force-citywide --no-hillshade,1
20260909T044455Z_2006s_canary_bb18_2006s_base_labels,20260909T044455Z,2026-09-09,labels,canary_bb18_2006s_base,2006s,v048,b0541280611c,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet18,3,42,42,false,2006_snoh_1m_rgb.tif,100.0,edmonds_canopy_mask_2020.tif,287816390,,true,56babde6374f,inferred_current,ef55005cc41a,706,3.13.15,--year 2006s --step labels --infer-batch 32 --run-tag canary_bb18_2006s_base --force-citywide --encoder resnet18 --epochs-phase-a 1 --epochs-phase-b 1 --no-hillshade --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2006s.csv,1
20260909T044651Z_2006s_canary_bb18_2006s_base_tile,20260909T044651Z,2026-09-09,tile,canary_bb18_2006s_base,2006s,v048,b0541280611c,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet18,3,42,42,false,2006_snoh_1m_rgb.tif,100.0,edmonds_canopy_mask_2020.tif,287816390,,true,56babde6374f,manifest,ef55005cc41a,706,3.13.15,--year 2006s --step tile --infer-batch 32 --run-tag canary_bb18_2006s_base --force-citywide --encoder resnet18 --epochs-phase-a 1 --epochs-phase-b 1 --no-hillshade --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2006s.csv,1
20260909T044651Z_2006s_canary_bb50_2006s_base_labels,20260909T044651Z,2026-09-09,labels,canary_bb50_2006s_base,2006s,v048,b0541280611c,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet50,3,42,42,false,2006_snoh_1m_rgb.tif,100.0,edmonds_canopy_mask_2020.tif,287816390,,true,56babde6374f,inferred_current,ef55005cc41a,706,3.13.15,--year 2006s --step labels --infer-batch 32 --run-tag canary_bb50_2006s_base --force-citywide --encoder resnet50 --epochs-phase-a 1 --epochs-phase-b 1 --no-hillshade --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2006s.csv,1
20260909T044734Z_2006s_canary_bb50_2006s_base_tile,20260909T044734Z,2026-09-09,tile,canary_bb50_2006s_base,2006s,v048,b0541280611c,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet50,3,42,42,false,2006_snoh_1m_rgb.tif,100.0,edmonds_canopy_mask_2020.tif,287816390,,true,56babde6374f,manifest,ef55005cc41a,706,3.13.15,--year 2006s --step tile --infer-batch 32 --run-tag canary_bb50_2006s_base --force-citywide --encoder resnet50 --epochs-phase-a 1 --epochs-phase-b 1 --no-hillshade --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2006s.csv,1
20260909T050356Z_2006s_canary_bb18_2006s_base_train,20260909T050356Z,2026-09-09,train,canary_bb18_2006s_base,2006s,v048,b0541280611c,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet18,3,42,42,false,2006_snoh_1m_rgb.tif,100.0,edmonds_canopy_mask_2020.tif,287816390,,true,56babde6374f,manifest,ef55005cc41a,706,3.13.15,--year 2006s --step train --infer-batch 32 --run-tag canary_bb18_2006s_base --force-citywide --encoder resnet18 --epochs-phase-a 1 --epochs-phase-b 1 --no-hillshade --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2006s.csv,1
20260909T050533Z_2006s_canary_bb50_2006s_base_train,20260909T050533Z,2026-09-09,train,canary_bb50_2006s_base,2006s,v048,b0541280611c,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet50,3,42,42,false,2006_snoh_1m_rgb.tif,100.0,edmonds_canopy_mask_2020.tif,287816390,,true,56babde6374f,manifest,ef55005cc41a,706,3.13.15,--year 2006s --step train --infer-batch 32 --run-tag canary_bb50_2006s_base --force-citywide --encoder resnet50 --epochs-phase-a 1 --epochs-phase-b 1 --no-hillshade --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2006s.csv,1
20260909T050745Z_2006s_canary_bb18_2006s_base_evaluate,20260909T050745Z,2026-09-09,evaluate,canary_bb18_2006s_base,2006s,v048,b0541280611c,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet18,3,42,42,false,2006_snoh_1m_rgb.tif,100.0,edmonds_canopy_mask_2020.tif,287816390,,true,56babde6374f,manifest,ef55005cc41a,706,3.13.15,--year 2006s --step evaluate --infer-batch 32 --run-tag canary_bb18_2006s_base --force-citywide --encoder resnet18 --epochs-phase-a 1 --epochs-phase-b 1 --no-hillshade --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2006s.csv,1
20260909T051155Z_2006s_bb18_2006s_base_labels,20260909T051155Z,2026-09-09,labels,bb18_2006s_base,2006s,v048,b0541280611c,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet18,3,42,42,false,2006_snoh_1m_rgb.tif,100.0,edmonds_canopy_mask_2020.tif,287816390,,true,56babde6374f,inferred_current,ef55005cc41a,706,3.13.15,--year 2006s --step labels --infer-batch 32 --run-tag bb18_2006s_base --force-citywide --encoder resnet18 --no-hillshade --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2006s.csv,1
20260909T051310Z_2006s_canary_bb50_2006s_base_evaluate,20260909T051310Z,2026-09-09,evaluate,canary_bb50_2006s_base,2006s,v048,b0541280611c,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet50,3,42,42,false,2006_snoh_1m_rgb.tif,100.0,edmonds_canopy_mask_2020.tif,287816390,,true,56babde6374f,manifest,ef55005cc41a,706,3.13.15,--year 2006s --step evaluate --infer-batch 32 --run-tag canary_bb50_2006s_base --force-citywide --encoder resnet50 --epochs-phase-a 1 --epochs-phase-b 1 --no-hillshade --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2006s.csv,1
20260909T051355Z_2006s_bb18_2006s_base_tile,20260909T051355Z,2026-09-09,tile,bb18_2006s_base,2006s,v048,b0541280611c,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet18,3,42,42,false,2006_snoh_1m_rgb.tif,100.0,edmonds_canopy_mask_2020.tif,287816390,,true,56babde6374f,manifest,ef55005cc41a,706,3.13.15,--year 2006s --step tile --infer-batch 32 --run-tag bb18_2006s_base --force-citywide --encoder resnet18 --no-hillshade --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2006s.csv,1
20260909T051451Z_2006s_bb50_2006s_base_labels,20260909T051451Z,2026-09-09,labels,bb50_2006s_base,2006s,v048,b0541280611c,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet50,3,42,42,false,2006_snoh_1m_rgb.tif,100.0,edmonds_canopy_mask_2020.tif,287816390,,true,56babde6374f,inferred_current,ef55005cc41a,706,3.13.15,--year 2006s --step labels --infer-batch 32 --run-tag bb50_2006s_base --force-citywide --encoder resnet50 --no-hillshade --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2006s.csv,1
20260909T051508Z_2006s_bb50_2006s_base_tile,20260909T051508Z,2026-09-09,tile,bb50_2006s_base,2006s,v048,b0541280611c,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet50,3,42,42,false,2006_snoh_1m_rgb.tif,100.0,edmonds_canopy_mask_2020.tif,287816390,,true,56babde6374f,manifest,ef55005cc41a,706,3.13.15,--year 2006s --step tile --infer-batch 32 --run-tag bb50_2006s_base --force-citywide --encoder resnet50 --no-hillshade --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2006s.csv,1
20260909T052756Z_2006s_bb50_2006s_base_train,20260909T052756Z,2026-09-09,train,bb50_2006s_base,2006s,v048,b0541280611c,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet50,3,42,42,false,2006_snoh_1m_rgb.tif,100.0,edmonds_canopy_mask_2020.tif,287816390,,true,56babde6374f,manifest,ef55005cc41a,706,3.13.15,--year 2006s --step train --infer-batch 32 --run-tag bb50_2006s_base --force-citywide --encoder resnet50 --no-hillshade --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2006s.csv,1
20260909T053047Z_2006s_bb18_2006s_base_train,20260909T053047Z,2026-09-09,train,bb18_2006s_base,2006s,v048,b0541280611c,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet18,3,42,42,false,2006_snoh_1m_rgb.tif,100.0,edmonds_canopy_mask_2020.tif,287816390,,true,56babde6374f,manifest,ef55005cc41a,706,3.13.15,--year 2006s --step train --infer-batch 32 --run-tag bb18_2006s_base --force-citywide --encoder resnet18 --no-hillshade --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2006s.csv,1
20260909T054156Z_2006s_bb50_2006s_base_evaluate,20260909T054156Z,2026-09-09,evaluate,bb50_2006s_base,2006s,v048,b0541280611c,false,work/20260906-healing-tool,NVIDIA A100-SXM4-40GB,40.0,unet,resnet50,3,42,42,false,2006_snoh_1m_rgb.tif,100.0,edmonds_canopy_mask_2020.tif,287816390,,true,56babde6374f,manifest,ef55005cc41a,706,3.13.15,--year 2006s --step evaluate --infer-batch 32 --run-tag bb50_2006s_base --force-citywide --encoder resnet50 --no-hillshade --sample-manifest /content/drive/MyDrive/treedata/phase4/qc/sample_tiles_2006s.csv,1
