unit_id,blind_order,is_control,stratum_id,stratum_name,tier,gap_left_yr,gap_right_yr,gap_years,gap_bucket,size_class,bracket_years,epoch_prev,epoch_filled,epoch_next,x,y,epsg,row,col,n_cells,area_m2,equiv_diam_m,control_flank,adjudicable,adjudicator,adjudicator_dyear,adjudicate,present_in_filled_epoch,notes
C2021_03115_01489,357,1,68,BLIND|3|5-6,BLIND,2,3,3,3,5-6,5,2019,2021,2024,548067.0,5294687.0,26910,3115,1489,7,28.0,5.97,prev,0,,,0,,
F2019_01857_01116,358,0,68,BLIND|3|5-6,BLIND,3,2,3,3,5-6,5,2016,2019,2021,547321.0,5297203.0,26910,1857,1116,7,28.0,5.97,,0,,,0,,
F2019_01416_02087,359,0,71,BLIND|3|10-14,BLIND,3,2,3,3,10-14,5,2016,2019,2021,549263.0,5298085.0,26910,1416,2087,32,128.0,12.77,,0,,,0,,
C2016_04333_02422,360,1,71,BLIND|3|10-14,BLIND,1,3,3,3,10-14,4,2015,2016,2019,549933.0,5292251.0,26910,4333,2422,25,100.0,11.28,next,1,lidar_chm2_2016_50cm,0,0,,
F2021_02951_01676,361,0,69,BLIND|3|6-8,BLIND,2,3,3,3,6-8,5,2019,2021,2024,548441.0,5295015.0,26910,2951,1676,8,32.0,6.38,,0,,,0,,
F2015_04412_01332,362,0,7,HEAL|1-2|8-10,HEAL,2,1,2,1-2,8-10,3,2013,2015,2016,547753.0,5292093.0,26910,4412,1332,14,56.0,8.44,,1,lidar_chm2_2016_50cm,-1,0,,
C2013_01700_01815,363,1,8,HEAL|1-2|10-14,HEAL,2,2,2,1-2,10-14,4,2011s,2013,2015,548719.0,5297517.0,26910,1700,1815,31,124.0,12.57,next,0,,,0,,
F2019_02087_01400,364,0,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,547889.0,5296743.0,26910,2087,1400,8,32.0,6.38,,0,,,0,,
F2021_03462_01420,365,0,69,BLIND|3|6-8,BLIND,2,3,3,3,6-8,5,2019,2021,2024,547929.0,5293993.0,26910,3462,1420,11,44.0,7.48,,0,,,0,,
F2019_00977_02426,366,0,68,BLIND|3|5-6,BLIND,3,2,3,3,5-6,5,2016,2019,2021,549941.0,5298963.0,26910,977,2426,7,28.0,5.97,,0,,,0,,
C2013_02603_02004,367,1,9,HEAL|1-2|14+,HEAL,2,2,2,1-2,14+,4,2011s,2013,2015,549097.0,5295711.0,26910,2603,2004,39,156.0,14.09,prev,0,,,0,,
F2019_02368_01920,368,0,72,BLIND|3|14+,BLIND,3,2,3,3,14+,5,2016,2019,2021,548929.0,5296181.0,26910,2368,1920,39,156.0,14.09,,0,,,0,,
C2013_00565_02547,369,1,5,HEAL|1-2|5-6,HEAL,2,2,2,1-2,5-6,4,2011s,2013,2015,550183.0,5299787.0,26910,565,2547,7,28.0,5.97,prev,0,,,0,,
F2019_02735_01637,370,0,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,548363.0,5295447.0,26910,2735,1637,9,36.0,6.77,,0,,,0,,
F2015_01759_01330,371,0,8,HEAL|1-2|10-14,HEAL,2,1,2,1-2,10-14,3,2013,2015,2016,547749.0,5297399.0,26910,1759,1330,25,100.0,11.28,,1,lidar_chm2_2016_50cm,-1,1,,
F2015_00901_02082,372,0,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,549253.0,5299115.0,26910,901,2082,10,40.0,7.14,,1,lidar_chm2_2016_50cm,-1,1,,
C2021_02443_01090,373,1,71,BLIND|3|10-14,BLIND,2,3,3,3,10-14,5,2019,2021,2024,547269.0,5296031.0,26910,2443,1090,22,88.0,10.59,next,0,,,0,,
F2015_03412_00853,374,0,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,546795.0,5294093.0,26910,3412,853,8,32.0,6.38,,1,lidar_chm2_2016_50cm,-1,1,,
C2016_00883_02799,375,1,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,550687.0,5299151.0,26910,883,2799,9,36.0,6.77,next,1,lidar_chm2_2016_50cm,0,0,,
F2019_03942_01239,376,0,68,BLIND|3|5-6,BLIND,3,2,3,3,5-6,5,2016,2019,2021,547567.0,5293033.0,26910,3942,1239,7,28.0,5.97,,0,,,0,,
C2011s_02037_01867,377,1,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2009,2011s,2013,548823.0,5296843.0,26910,2037,1867,11,44.0,7.48,prev,0,,,0,,
F2019_01874_01678,378,0,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,548445.0,5297169.0,26910,1874,1678,9,36.0,6.77,,0,,,0,,
F2019_01588_01840,379,0,70,BLIND|3|8-10,BLIND,3,2,3,3,8-10,5,2016,2019,2021,548769.0,5297741.0,26910,1588,1840,14,56.0,8.44,,0,,,0,,
F2015_01591_02075,380,0,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,549239.0,5297735.0,26910,1591,2075,12,48.0,7.82,,1,lidar_chm2_2016_50cm,-1,1,,
F2019_02037_01811,381,0,70,BLIND|3|8-10,BLIND,3,2,3,3,8-10,5,2016,2019,2021,548711.0,5296843.0,26910,2037,1811,15,60.0,8.74,,0,,,0,,
F2021_04178_01060,382,0,69,BLIND|3|6-8,BLIND,2,3,3,3,6-8,5,2019,2021,2024,547209.0,5292561.0,26910,4178,1060,9,36.0,6.77,,0,,,0,,
C2019_01958_02194,383,1,71,BLIND|3|10-14,BLIND,3,2,3,3,10-14,5,2016,2019,2021,549477.0,5297001.0,26910,1958,2194,23,92.0,10.82,prev,0,,,0,,
C2019_03138_00966,384,1,71,BLIND|3|10-14,BLIND,3,2,3,3,10-14,5,2016,2019,2021,547021.0,5294641.0,26910,3138,966,29,116.0,12.15,prev,0,,,0,,
F2015_02734_02085,385,0,8,HEAL|1-2|10-14,HEAL,2,1,2,1-2,10-14,3,2013,2015,2016,549259.0,5295449.0,26910,2734,2085,20,80.0,10.09,,1,lidar_chm2_2016_50cm,-1,1,,
C2019_01509_01591,386,1,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,548271.0,5297899.0,26910,1509,1591,8,32.0,6.38,prev,0,,,0,,
C2019_04368_01522,387,1,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,548133.0,5292181.0,26910,4368,1522,8,32.0,6.38,next,0,,,0,,
C2013_04248_02379,388,1,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2011s,2013,2015,549847.0,5292421.0,26910,4248,2379,8,32.0,6.38,prev,0,,,0,,
C2021_00518_02544,389,1,68,BLIND|3|5-6,BLIND,2,3,3,3,5-6,5,2019,2021,2024,550177.0,5299881.0,26910,518,2544,7,28.0,5.97,next,0,,,0,,
F2021_04116_02422,390,0,70,BLIND|3|8-10,BLIND,2,3,3,3,8-10,5,2019,2021,2024,549933.0,5292685.0,26910,4116,2422,18,72.0,9.57,,0,,,0,,
C2016_04428_01149,391,1,68,BLIND|3|5-6,BLIND,1,3,3,3,5-6,4,2015,2016,2019,547387.0,5292061.0,26910,4428,1149,7,28.0,5.97,next,1,lidar_chm2_2016_50cm,0,1,,
F2019_04365_00864,392,0,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,546817.0,5292187.0,26910,4365,864,10,40.0,7.14,,0,,,0,,
C2015_03876_02412,393,1,8,HEAL|1-2|10-14,HEAL,2,1,2,1-2,10-14,3,2013,2015,2016,549913.0,5293165.0,26910,3876,2412,38,152.0,13.91,next,1,lidar_chm2_2016_50cm,-1,0,,
C2016_01332_01834,394,1,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,548757.0,5298253.0,26910,1332,1834,12,48.0,7.82,prev,1,lidar_chm2_2016_50cm,0,0,,
C2013_02569_01859,395,1,5,HEAL|1-2|5-6,HEAL,2,2,2,1-2,5-6,4,2011s,2013,2015,548807.0,5295779.0,26910,2569,1859,7,28.0,5.97,prev,0,,,0,,
C2011s_02023_01817,396,1,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2009,2011s,2013,548723.0,5296871.0,26910,2023,1817,9,36.0,6.77,prev,0,,,0,,
F2015_02527_02119,397,0,8,HEAL|1-2|10-14,HEAL,2,1,2,1-2,10-14,3,2013,2015,2016,549327.0,5295863.0,26910,2527,2119,29,116.0,12.15,,1,lidar_chm2_2016_50cm,-1,0,,
C2013_01758_01277,398,1,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2011s,2013,2015,547643.0,5297401.0,26910,1758,1277,11,44.0,7.48,prev,0,,,0,,
C2013_01239_01596,399,1,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2011s,2013,2015,548281.0,5298439.0,26910,1239,1596,9,36.0,6.77,prev,0,,,0,,
F2015_01189_02364,400,0,9,HEAL|1-2|14+,HEAL,2,1,2,1-2,14+,3,2013,2015,2016,549817.0,5298539.0,26910,1189,2364,68,272.0,18.61,,1,lidar_chm2_2016_50cm,-1,1,,
F2016_02421_00921,401,0,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,546931.0,5296075.0,26910,2421,921,11,44.0,7.48,,1,lidar_chm2_2016_50cm,0,0,,
F2016_03809_01452,402,0,71,BLIND|3|10-14,BLIND,1,3,3,3,10-14,4,2015,2016,2019,547993.0,5293299.0,26910,3809,1452,37,148.0,13.73,,1,lidar_chm2_2016_50cm,0,1,,
F2019_04106_01488,403,0,71,BLIND|3|10-14,BLIND,3,2,3,3,10-14,5,2016,2019,2021,548065.0,5292705.0,26910,4106,1488,21,84.0,10.34,,0,,,0,,
C2013_01745_01564,404,1,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2011s,2013,2015,548217.0,5297427.0,26910,1745,1564,11,44.0,7.48,prev,0,,,0,,
F2015_02713_00998,405,0,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,547085.0,5295491.0,26910,2713,998,10,40.0,7.14,,1,lidar_chm2_2016_50cm,-1,0,,
F2019_01623_01342,406,0,72,BLIND|3|14+,BLIND,3,2,3,3,14+,5,2016,2019,2021,547773.0,5297671.0,26910,1623,1342,97,388.0,22.23,,0,,,0,,
C2019_02175_01474,407,1,72,BLIND|3|14+,BLIND,3,2,3,3,14+,5,2016,2019,2021,548037.0,5296567.0,26910,2175,1474,57,228.0,17.04,next,0,,,0,,
C2019_02233_01306,408,1,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,547701.0,5296451.0,26910,2233,1306,10,40.0,7.14,next,0,,,0,,
C2019_02723_01348,409,1,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,547785.0,5295471.0,26910,2723,1348,9,36.0,6.77,prev,0,,,0,,
F2011s_03370_00782,410,0,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2009,2011s,2013,546653.0,5294177.0,26910,3370,782,9,36.0,6.77,,0,,,0,,
C2021_03617_01302,411,1,70,BLIND|3|8-10,BLIND,2,3,3,3,8-10,5,2019,2021,2024,547693.0,5293683.0,26910,3617,1302,15,60.0,8.74,next,0,,,0,,
F2015_02626_02173,412,0,7,HEAL|1-2|8-10,HEAL,2,1,2,1-2,8-10,3,2013,2015,2016,549435.0,5295665.0,26910,2626,2173,16,64.0,9.03,,1,lidar_chm2_2016_50cm,-1,0,,
C2016_00714_02394,413,1,70,BLIND|3|8-10,BLIND,1,3,3,3,8-10,4,2015,2016,2019,549877.0,5299489.0,26910,714,2394,14,56.0,8.44,next,1,lidar_chm2_2016_50cm,0,1,,
C2015_03525_01553,414,1,7,HEAL|1-2|8-10,HEAL,2,1,2,1-2,8-10,3,2013,2015,2016,548195.0,5293867.0,26910,3525,1553,15,60.0,8.74,prev,1,lidar_chm2_2016_50cm,-1,1,,
F2019_01711_02072,415,0,70,BLIND|3|8-10,BLIND,3,2,3,3,8-10,5,2016,2019,2021,549233.0,5297495.0,26910,1711,2072,16,64.0,9.03,,0,,,0,,
C2021_01783_01426,416,1,70,BLIND|3|8-10,BLIND,2,3,3,3,8-10,5,2019,2021,2024,547941.0,5297351.0,26910,1783,1426,15,60.0,8.74,next,0,,,0,,
F2011s_00450_02440,417,0,5,HEAL|1-2|5-6,HEAL,2,2,2,1-2,5-6,4,2009,2011s,2013,549969.0,5300017.0,26910,450,2440,7,28.0,5.97,,0,,,0,,
F2015_03024_00359,418,0,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,545807.0,5294869.0,26910,3024,359,11,44.0,7.48,,1,lidar_chm2_2016_50cm,-1,0,,
C2015_02808_00495,419,1,7,HEAL|1-2|8-10,HEAL,2,1,2,1-2,8-10,3,2013,2015,2016,546079.0,5295301.0,26910,2808,495,13,52.0,8.14,next,1,lidar_chm2_2016_50cm,-1,0,,
F2019_01555_01382,420,0,71,BLIND|3|10-14,BLIND,3,2,3,3,10-14,5,2016,2019,2021,547853.0,5297807.0,26910,1555,1382,24,96.0,11.06,,0,,,0,,
F2019_04187_02293,421,0,72,BLIND|3|14+,BLIND,3,2,3,3,14+,5,2016,2019,2021,549675.0,5292543.0,26910,4187,2293,44,176.0,14.97,,0,,,0,,
F2016_01264_01611,422,0,68,BLIND|3|5-6,BLIND,1,3,3,3,5-6,4,2015,2016,2019,548311.0,5298389.0,26910,1264,1611,7,28.0,5.97,,1,lidar_chm2_2016_50cm,0,0,,
F2013_04126_02361,423,0,8,HEAL|1-2|10-14,HEAL,2,2,2,1-2,10-14,4,2011s,2013,2015,549811.0,5292665.0,26910,4126,2361,28,112.0,11.94,,0,,,0,,
F2016_01222_01560,424,0,68,BLIND|3|5-6,BLIND,1,3,3,3,5-6,4,2015,2016,2019,548209.0,5298473.0,26910,1222,1560,7,28.0,5.97,,1,lidar_chm2_2016_50cm,0,1,,
C2021_04196_02462,425,1,69,BLIND|3|6-8,BLIND,2,3,3,3,6-8,5,2019,2021,2024,550013.0,5292525.0,26910,4196,2462,11,44.0,7.48,prev,0,,,0,,
C2015_02295_02041,426,1,7,HEAL|1-2|8-10,HEAL,2,1,2,1-2,8-10,3,2013,2015,2016,549171.0,5296327.0,26910,2295,2041,13,52.0,8.14,prev,1,lidar_chm2_2016_50cm,-1,0,,
F2016_00987_01797,427,0,72,BLIND|3|14+,BLIND,1,3,3,3,14+,4,2015,2016,2019,548683.0,5298943.0,26910,987,1797,55,220.0,16.74,,1,lidar_chm2_2016_50cm,0,1,,
F2016_04178_01125,428,0,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,547339.0,5292561.0,26910,4178,1125,12,48.0,7.82,,1,lidar_chm2_2016_50cm,0,0,,
F2019_03810_00997,429,0,72,BLIND|3|14+,BLIND,3,2,3,3,14+,5,2016,2019,2021,547083.0,5293297.0,26910,3810,997,97,388.0,22.23,,0,,,0,,
C2019_03921_01320,430,1,70,BLIND|3|8-10,BLIND,3,2,3,3,8-10,5,2016,2019,2021,547729.0,5293075.0,26910,3921,1320,14,56.0,8.44,prev,0,,,0,,
C2021_03459_00844,431,1,69,BLIND|3|6-8,BLIND,2,3,3,3,6-8,5,2019,2021,2024,546777.0,5293999.0,26910,3459,844,11,44.0,7.48,prev,0,,,0,,
F2015_04406_01743,432,0,7,HEAL|1-2|8-10,HEAL,2,1,2,1-2,8-10,3,2013,2015,2016,548575.0,5292105.0,26910,4406,1743,15,60.0,8.74,,1,lidar_chm2_2016_50cm,-1,1,,
C2015_03463_00964,433,1,9,HEAL|1-2|14+,HEAL,2,1,2,1-2,14+,3,2013,2015,2016,547017.0,5293991.0,26910,3463,964,45,180.0,15.14,next,1,lidar_chm2_2016_50cm,-1,1,,
C2019_03378_00765,434,1,71,BLIND|3|10-14,BLIND,3,2,3,3,10-14,5,2016,2019,2021,546619.0,5294161.0,26910,3378,765,26,104.0,11.51,prev,0,,,0,,
C2015_04183_00815,435,1,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,546719.0,5292551.0,26910,4183,815,9,36.0,6.77,prev,1,lidar_chm2_2016_50cm,-1,0,,
F2019_02473_02206,436,0,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,549501.0,5295971.0,26910,2473,2206,12,48.0,7.82,,0,,,0,,
C2019_04460_00903,437,1,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,546895.0,5291997.0,26910,4460,903,8,32.0,6.38,next,0,,,0,,
F2016_02455_01117,438,0,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,547323.0,5296007.0,26910,2455,1117,8,32.0,6.38,,1,lidar_chm2_2016_50cm,0,0,,
C2019_04061_01596,439,1,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,548281.0,5292795.0,26910,4061,1596,9,36.0,6.77,next,0,,,0,,
F2015_01398_01857,440,0,5,HEAL|1-2|5-6,HEAL,2,1,2,1-2,5-6,3,2013,2015,2016,548803.0,5298121.0,26910,1398,1857,7,28.0,5.97,,1,lidar_chm2_2016_50cm,-1,0,,
F2019_02094_01484,441,0,71,BLIND|3|10-14,BLIND,3,2,3,3,10-14,5,2016,2019,2021,548057.0,5296729.0,26910,2094,1484,38,152.0,13.91,,0,,,0,,
C2016_00103_02372,442,1,68,BLIND|3|5-6,BLIND,1,3,3,3,5-6,4,2015,2016,2019,549833.0,5300711.0,26910,103,2372,7,28.0,5.97,next,1,lidar_chm2_2016_50cm,0,1,,
F2019_02478_01541,443,0,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,548171.0,5295961.0,26910,2478,1541,11,44.0,7.48,,0,,,0,,
C2016_02096_01302,444,1,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,547693.0,5296725.0,26910,2096,1302,11,44.0,7.48,next,1,lidar_chm2_2016_50cm,0,1,,
F2013_04364_01338,445,0,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2011s,2013,2015,547765.0,5292189.0,26910,4364,1338,8,32.0,6.38,,0,,,0,,
F2015_03031_01893,446,0,7,HEAL|1-2|8-10,HEAL,2,1,2,1-2,8-10,3,2013,2015,2016,548875.0,5294855.0,26910,3031,1893,13,52.0,8.14,,1,lidar_chm2_2016_50cm,-1,0,,
C2016_01850_02191,447,1,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,549471.0,5297217.0,26910,1850,2191,9,36.0,6.77,next,1,lidar_chm2_2016_50cm,0,1,,
C2019_01662_01567,448,1,71,BLIND|3|10-14,BLIND,3,2,3,3,10-14,5,2016,2019,2021,548223.0,5297593.0,26910,1662,1567,22,88.0,10.59,prev,0,,,0,,
F2019_01369_02277,449,0,72,BLIND|3|14+,BLIND,3,2,3,3,14+,5,2016,2019,2021,549643.0,5298179.0,26910,1369,2277,42,168.0,14.63,,0,,,0,,
F2019_02951_00614,450,0,68,BLIND|3|5-6,BLIND,3,2,3,3,5-6,5,2016,2019,2021,546317.0,5295015.0,26910,2951,614,7,28.0,5.97,,0,,,0,,
F2021_04523_01654,451,0,69,BLIND|3|6-8,BLIND,2,3,3,3,6-8,5,2019,2021,2024,548397.0,5291871.0,26910,4523,1654,11,44.0,7.48,,0,,,0,,
F2011s_01866_02227,452,0,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2009,2011s,2013,549543.0,5297185.0,26910,1866,2227,8,32.0,6.38,,0,,,0,,
F2019_02143_00918,453,0,68,BLIND|3|5-6,BLIND,3,2,3,3,5-6,5,2016,2019,2021,546925.0,5296631.0,26910,2143,918,7,28.0,5.97,,0,,,0,,
C2015_03205_00904,454,1,5,HEAL|1-2|5-6,HEAL,2,1,2,1-2,5-6,3,2013,2015,2016,546897.0,5294507.0,26910,3205,904,7,28.0,5.97,next,1,lidar_chm2_2016_50cm,-1,0,,
F2015_02765_01626,455,0,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,548341.0,5295387.0,26910,2765,1626,12,48.0,7.82,,1,lidar_chm2_2016_50cm,-1,0,,
C2021_02151_02097,456,1,69,BLIND|3|6-8,BLIND,2,3,3,3,6-8,5,2019,2021,2024,549283.0,5296615.0,26910,2151,2097,10,40.0,7.14,next,0,,,0,,
C2019_04298_01613,457,1,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,548315.0,5292321.0,26910,4298,1613,8,32.0,6.38,next,0,,,0,,
C2015_03158_01506,458,1,5,HEAL|1-2|5-6,HEAL,2,1,2,1-2,5-6,3,2013,2015,2016,548101.0,5294601.0,26910,3158,1506,7,28.0,5.97,next,1,lidar_chm2_2016_50cm,-1,0,,
C2011s_01662_02202,459,1,8,HEAL|1-2|10-14,HEAL,2,2,2,1-2,10-14,4,2009,2011s,2013,549493.0,5297593.0,26910,1662,2202,23,92.0,10.82,prev,0,,,0,,
F2013_04046_01194,460,0,8,HEAL|1-2|10-14,HEAL,2,2,2,1-2,10-14,4,2011s,2013,2015,547477.0,5292825.0,26910,4046,1194,25,100.0,11.28,,0,,,0,,
F2016_03186_01434,461,0,70,BLIND|3|8-10,BLIND,1,3,3,3,8-10,4,2015,2016,2019,547957.0,5294545.0,26910,3186,1434,13,52.0,8.14,,1,lidar_chm2_2016_50cm,0,1,,
F2021_04413_02181,462,0,69,BLIND|3|6-8,BLIND,2,3,3,3,6-8,5,2019,2021,2024,549451.0,5292091.0,26910,4413,2181,10,40.0,7.14,,0,,,0,,
C2015_04280_02203,463,1,6,HEAL|1-2|6-8,HEAL,2,1,2,1-2,6-8,3,2013,2015,2016,549495.0,5292357.0,26910,4280,2203,9,36.0,6.77,next,1,lidar_chm2_2016_50cm,-1,1,,
F2015_02939_01781,464,0,8,HEAL|1-2|10-14,HEAL,2,1,2,1-2,10-14,3,2013,2015,2016,548651.0,5295039.0,26910,2939,1781,24,96.0,11.06,,1,lidar_chm2_2016_50cm,-1,0,,
F2015_02639_02170,465,0,7,HEAL|1-2|8-10,HEAL,2,1,2,1-2,8-10,3,2013,2015,2016,549429.0,5295639.0,26910,2639,2170,18,72.0,9.57,,1,lidar_chm2_2016_50cm,-1,0,,
C2016_03317_01878,466,1,70,BLIND|3|8-10,BLIND,1,3,3,3,8-10,4,2015,2016,2019,548845.0,5294283.0,26910,3317,1878,16,64.0,9.03,next,1,lidar_chm2_2016_50cm,0,0,,
C2016_03823_01000,467,1,72,BLIND|3|14+,BLIND,1,3,3,3,14+,4,2015,2016,2019,547089.0,5293271.0,26910,3823,1000,47,188.0,15.47,prev,1,lidar_chm2_2016_50cm,0,1,,
F2011s_01544_01469,468,0,6,HEAL|1-2|6-8,HEAL,2,2,2,1-2,6-8,4,2009,2011s,2013,548027.0,5297829.0,26910,1544,1469,8,32.0,6.38,,0,,,0,,
F2019_02863_01719,469,0,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,548527.0,5295191.0,26910,2863,1719,9,36.0,6.77,,0,,,0,,
C2016_01878_01616,470,1,68,BLIND|3|5-6,BLIND,1,3,3,3,5-6,4,2015,2016,2019,548321.0,5297161.0,26910,1878,1616,7,28.0,5.97,prev,1,lidar_chm2_2016_50cm,0,0,,
F2016_02316_00766,471,0,72,BLIND|3|14+,BLIND,1,3,3,3,14+,4,2015,2016,2019,546621.0,5296285.0,26910,2316,766,78,312.0,19.93,,0,,,0,,
F2016_03900_01503,472,0,71,BLIND|3|10-14,BLIND,1,3,3,3,10-14,4,2015,2016,2019,548095.0,5293117.0,26910,3900,1503,20,80.0,10.09,,1,lidar_chm2_2016_50cm,0,0,,
F2016_01548_01358,473,0,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,547805.0,5297821.0,26910,1548,1358,9,36.0,6.77,,1,lidar_chm2_2016_50cm,0,0,,
C2013_04082_01575,474,1,8,HEAL|1-2|10-14,HEAL,2,2,2,1-2,10-14,4,2011s,2013,2015,548239.0,5292753.0,26910,4082,1575,27,108.0,11.73,prev,0,,,0,,
C2016_01448_01874,475,1,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,548837.0,5298021.0,26910,1448,1874,8,32.0,6.38,next,1,lidar_chm2_2016_50cm,0,0,,
F2019_00164_02411,476,0,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,549911.0,5300589.0,26910,164,2411,12,48.0,7.82,,0,,,0,,
F2013_03825_00972,477,0,7,HEAL|1-2|8-10,HEAL,2,2,2,1-2,8-10,4,2011s,2013,2015,547033.0,5293267.0,26910,3825,972,16,64.0,9.03,,0,,,0,,
F2019_02754_01895,478,0,68,BLIND|3|5-6,BLIND,3,2,3,3,5-6,5,2016,2019,2021,548879.0,5295409.0,26910,2754,1895,7,28.0,5.97,,0,,,0,,
F2015_01366_02666,479,0,7,HEAL|1-2|8-10,HEAL,2,1,2,1-2,8-10,3,2013,2015,2016,550421.0,5298185.0,26910,1366,2666,18,72.0,9.57,,1,lidar_chm2_2016_50cm,-1,1,,
C2019_03051_00343,480,1,72,BLIND|3|14+,BLIND,3,2,3,3,14+,5,2016,2019,2021,545775.0,5294815.0,26910,3051,343,83,332.0,20.56,next,0,,,0,,
F2015_02945_01013,481,0,8,HEAL|1-2|10-14,HEAL,2,1,2,1-2,10-14,3,2013,2015,2016,547115.0,5295027.0,26910,2945,1013,20,80.0,10.09,,1,lidar_chm2_2016_50cm,-1,1,,
C2021_03338_01374,482,1,70,BLIND|3|8-10,BLIND,2,3,3,3,8-10,5,2019,2021,2024,547837.0,5294241.0,26910,3338,1374,14,56.0,8.44,next,0,,,0,,
F2015_02424_01591,483,0,5,HEAL|1-2|5-6,HEAL,2,1,2,1-2,5-6,3,2013,2015,2016,548271.0,5296069.0,26910,2424,1591,7,28.0,5.97,,1,lidar_chm2_2016_50cm,-1,1,,
C2013_01458_01440,484,1,7,HEAL|1-2|8-10,HEAL,2,2,2,1-2,8-10,4,2011s,2013,2015,547969.0,5298001.0,26910,1458,1440,17,68.0,9.3,prev,0,,,0,,
C2021_01315_02368,485,1,68,BLIND|3|5-6,BLIND,2,3,3,3,5-6,5,2019,2021,2024,549825.0,5298287.0,26910,1315,2368,7,28.0,5.97,next,0,,,0,,
C2016_00905_02230,486,1,69,BLIND|3|6-8,BLIND,1,3,3,3,6-8,4,2015,2016,2019,549549.0,5299107.0,26910,905,2230,9,36.0,6.77,next,1,lidar_chm2_2016_50cm,0,1,,
C2016_00628_02411,487,1,71,BLIND|3|10-14,BLIND,1,3,3,3,10-14,4,2015,2016,2019,549911.0,5299661.0,26910,628,2411,25,100.0,11.28,next,1,lidar_chm2_2016_50cm,0,0,,
C2019_04102_02234,488,1,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,549557.0,5292713.0,26910,4102,2234,11,44.0,7.48,next,0,,,0,,
F2019_03326_02292,489,0,69,BLIND|3|6-8,BLIND,3,2,3,3,6-8,5,2016,2019,2021,549673.0,5294265.0,26910,3326,2292,11,44.0,7.48,,0,,,0,,
F2011s_01924_01422,490,0,8,HEAL|1-2|10-14,HEAL,2,2,2,1-2,10-14,4,2009,2011s,2013,547933.0,5297069.0,26910,1924,1422,33,132.0,12.96,,0,,,0,,
C2011s_02890_01984,491,1,7,HEAL|1-2|8-10,HEAL,2,2,2,1-2,8-10,4,2009,2011s,2013,549057.0,5295137.0,26910,2890,1984,13,52.0,8.14,next,0,,,0,,
